battery_id,id_charge,id_discharge,battery_formula,framework_formula,formula_discharge,formula_charge,working_ion,V_avg,capacity_grav,capacity_vol,energy_grav,energy_vol,max_delta_volume,stability_charge,stability_discharge
mp-26679_Li,mp-26680,mp-26679,Li1-3Ni2(PO4)3,Ni2(PO4)3,Li3Ni2(PO4)3,LiNi2(PO4)3,Li,4.357007074166669,126.68384854720252,432.45641668526906,551.9624243028202,1884.2156667664858,0.0019014685670810001,0.14355132861112002,0.07469763070833
mp-26677_Li,mp-699352,mp-26677,Li1-3Fe2(PO4)3,Fe2(PO4)3,Li3Fe2(PO4)3,LiFe2(PO4)3,Li,4.56221081416667,128.41275539730495,427.84622363266556,585.8460613505241,1951.9246682573184,0.005745626739632001,0.141237504861108,0.040712920749998
mp-26675_Li,mp-673069,mp-26675,Li0-1Sb(PO3)4,Sb(PO3)4,LiSb(PO3)4,Sb(PO3)4,Li,4.21329836916666,60.28374590575401,171.1007512935725,253.99340831197068,720.8985163883993,0.07116565292587901,0.054786088382341,0.031524258055543
mp-26662_Li,mp-26662,mp-705332,Li0-1CoP2O7,CoP2O7,LiCoP2O7,CoP2O7,Li,3.912094539166654,111.75781176088262,351.65382597851834,437.2071250989638,1375.7030122876224,0.064496375276542,0.0628058165,0.09436579628787901
mp-26669_Li,mp-31745,mp-26669,Li0-1Cr(PO3)4,Cr(PO3)4,LiCr(PO3)4,Cr(PO3)4,Li,4.702158201666672,71.50399483378008,168.12255487708333,336.22309575959036,790.5388503004325,0.00385995161381,0.06103573617648401,0.044424569953708005
mp-26685_Li,mp-26686,mp-26685,Li0-1Ni(PO3)4,Ni(PO3)4,LiNi(PO3)4,Ni(PO3)4,Li,4.658759746666684,70.24880275229425,175.72643862402268,327.2722945139162,818.6672586866905,0.081371453663136,0.09721228058823801,0.07503562608795901
mp-26683_Li,mp-26684,mp-26683,Li3-5Cr2P5O18,Cr2P5O18,Li5Cr2P5O18,Li3Cr2P5O18,Li,4.561387071666667,92.17175148465746,279.472698734944,420.4310355949895,1274.7831548933668,0.0013117934237170002,0.09151383872023201,0.034421132666667
mp-26681_Li,mp-540363,mp-26681,Li0-1VP2O7,VP2O7,LiVP2O7,VP2O7,Li,3.999113836666661,115.61042114688607,346.00187754875907,462.33923487137207,1383.7008960178862,0.021390580357243002,0.09646886849999901,0.011040145681832
mp-26695_Li,mp-504304,mp-26695,Li1-2CuPO4,CuPO4,Li2CuPO4,LiCuPO4,Li,2.698477181666669,155.46160284145304,516.9155446751881,419.5095878929874,1394.8848021547933,0.016451076618987003,0.059301068214284006,0.0549517475
mp-26691_Li,mp-26692,mp-26691,Li2-3Ni(PO4)2,Ni(PO4)2,Li3Ni(PO4)2,Li2Ni(PO4)2,Li,4.462905986666664,99.46399567959661,317.77026756973,443.8984617762589,1418.1788295216156,0.004281640396004,0.11906012705127801,0.060818138749997
mp-26702_Li,mp-27094,mp-27093,Li1-3Sn2(PO4)3,Sn2(PO4)3,Li3Sn2(PO4)3,LiSn2(PO4)3,Li,1.8548321629166602,98.6877713139653,338.4090590094265,183.049252319707,627.6920068730464,0.128829863795956,0.002650242916653,0.046365893583332006
mp-26724_Li,mp-26724,mp-31600,Li0-1Co(PO3)4,Co(PO3)4,LiCo(PO3)4,Co(PO3)4,Li,4.811874936666664,70.20467759117658,169.60053423593357,337.81612853774635,816.0965599351651,0.014797740664667,0.06843931397059101,0.040274643472222
mp-26739_Li,mp-26740,mp-26739,Li1-3Cr2(PO4)3,Cr2(PO4)3,Li3Cr2(PO4)3,LiCr2(PO4)3,Li,4.268215449166671,130.82531349913754,441.0128546333961,558.3906242190918,1882.3378794273563,0.036947269162228,0.101774119027785,0.034808356624999
mp-26721_Li,mp-673070,mp-26721,Li1-2Nb(PO4)2,Nb(PO4)2,Li2Nb(PO4)2,LiNb(PO4)2,Li,2.112131681666663,90.32245283380838,274.35474839048317,190.77291419612953,579.4733560912254,0.022750900655384,0.07630687597223401,0.060918773865384
mp-26717_Li,mp-690058,mp-26717,Li0-1FeP2O7,FeP2O7,LiFeP2O7,FeP2O7,Li,4.8658302141666585,113.21572119795302,367.4267672300905,550.8884769236685,1787.8362654817543,0.052205318435475004,0.11448509179167402,0.037936805000001
mp-26707_Li,mp-26708,mp-26707,Li0-1V3(P3O10)2,V3(P3O10)2,LiV3(P3O10)2,V3(P3O10)2,Li,1.49593226666668,40.266885988119064,105.68731450770689,60.236534027815736,158.10106394942827,0.007451111367529001,0.023499047011474,0.078963710666672
mp-26727_Li,mp-26727,mp-26731,Li1-2VP2O7,VP2O7,Li2VP2O7,LiVP2O7,Li,1.759067901666677,112.24960275621831,327.343825574026,197.45467318329906,575.8200163760449,0.02611482311411,0.028199777954559004,0.036475685842006
mp-26756_Li,mp-26756,mp-697800,Li0-1Fe4P7O24,Fe4P7O24,LiFe4P7O24,Fe4P7O24,Li,3.574680141666713,32.247312700630985,98.3916676713061,115.27382833306237,351.71874053008867,0.011437193178518,0.024704170821429002,0.039673610787037
mp-26757_Li,mp-753924,mp-758022,Li0.5-1CoPO4,CoPO4,LiCoPO4,LiCo2(PO4)2,Li,4.188018506666674,83.31433471104175,248.72321766206784,348.92197564046455,1041.6574386064235,0.029447965154143003,0.043178868461536006,0.0
mp-26741_Li,mp-26742,mp-26741,Li0-1Cu4(PO4)3,Cu4(PO4)3,LiCu4(PO4)3,Cu4(PO4)3,Li,3.41965336166667,49.08344811302371,194.76918149114437,167.84837834189312,666.0430862352578,0.009257167448356,0.028441943684216,0.038141681250018
mp-26749_Li,mp-26750,mp-26749,Li0-1FeP2O7,FeP2O7,LiFeP2O7,FeP2O7,Li,4.502688276666669,113.21572119795302,353.9417453266419,509.77510057238516,1593.6893473052105,0.035264312957085,0.076091334791675,0.036046292954545006
mp-26751_Li,mp-705361,mp-26751,Li1-2CrP2O7,CrP2O7,Li2CrP2O7,LiCrP2O7,Li,2.899196031666671,111.75599201414086,319.96775706344386,324.0025285623694,927.649251539622,0.011914712433187001,0.12038984250000001,0.036994030208333
mp-26762_Li,mp-26762,mp-684509,Li0-1Sn(PO3)3,Sn(PO3)3,LiSn(PO3)3,Sn(PO3)3,Li,2.992684581666675,73.92148091914795,233.51803558458337,221.2236762007014,698.8458246350726,0.057917145398285005,0.060581295865397004,0.03990242782737
mp-26773_Li,mp-689973,mp-26773,Li2-3Fe(PO4)2,Fe(PO4)2,Li3Fe(PO4)2,Li2Fe(PO4)2,Li,4.17261712166667,100.52664327697445,315.81685882778055,419.4591929211813,1317.782832455783,0.029082501301479,0.07883387124999801,0.039316120178571
mp-26771_Li,mp-31691,mp-26771,Li1-2CrP2O7,CrP2O7,Li2CrP2O7,LiCrP2O7,Li,3.9199980316666743,111.75599201414086,311.4213151441853,438.08326872238877,1220.7709423842537,0.054549132608374004,0.204268931590909,0.028816361874999002
mp-26778_Li,mp-26778,mp-1101597,Li0-1CrP2O7,CrP2O7,LiCrP2O7,CrP2O7,Li,5.008884744166673,115.08687885832727,361.2556850004361,576.4569117672335,1809.4880893421655,0.012627254044082001,0.133356000500017,0.040748301363635005
mp-26783_Li,mp-32028,mp-26783,Li0-1Mn(PO3)4,Mn(PO3)4,LiMn(PO3)4,Mn(PO3)4,Li,4.635436676666652,70.94714132443546,171.37624551083218,328.8709809999404,794.4037339503401,0.062606719380007,0.037124947843137,0.034372500694431006
mp-26767_Li,mp-32303,mp-26767,Li0-1Nb(PO3)4,Nb(PO3)4,LiNb(PO3)4,Nb(PO3)4,Li,2.061099091666657,64.46766918045225,194.00067222674173,132.8742543896967,399.8546093092583,0.018113106427108002,0.037749179119746006,0.073916550237433
mp-26765_Li,mp-26766,mp-26765,Li0-1V6P7O24,V6P7O24,LiV6P7O24,V6P7O24,Li,1.977440646666659,29.342804712531972,96.88532618987757,58.023654725762746,191.5849820734218,0.043221336842114,0.030653912896752,0.035482196184204
mp-26795_Li,mp-26796,mp-26795,Li0-1Cu5P3O13,Cu5P3O13,LiCu5P3O13,Cu5P3O13,Li,3.268651751666662,42.842304668923475,174.631650033691,140.03657420151353,570.8100487790635,0.023374439645891,0.022759256190464,0.035581892954549006
mp-26791_Li,mp-26792,mp-757027,Li0-1FePO4,FePO4,LiFePO4,FePO4,Li,2.923165296666669,169.89052558677983,489.743938559996,496.6180886277357,1431.602485451434,0.113781402880349,0.043779886250000004,0.015926687857142
mp-26802_Li,mp-26802,mp-697754,Li0-2V(PO3)4,V(PO3)4,Li2V(PO3)4,V(PO3)4,Li,3.613933214166659,140.79685980552327,394.66473054409676,508.8304481015472,1426.2919781734458,0.051486698992967005,0.081824430882353,0.02573509782832
mp-26785_Li,mp-26786,mp-26785,Li0-1NiP2O7,NiP2O7,LiNiP2O7,NiP2O7,Li,4.536352354166661,111.86967092718474,378.7308587037269,507.4802450703842,1718.0566224762126,0.142703206195351,0.15270210874999002,0.08232934700760601
mp-26805_Li,mp-697816,mp-26805,Li2-3Fe(PO4)2,Fe(PO4)2,Li3Fe(PO4)2,Li2Fe(PO4)2,Li,4.286522704166666,100.52664327697445,315.23744346019515,430.90973878041433,1351.2724585955823,0.022610561627826,0.08615216298076701,0.037975563749999004
mp-26823_Li,mp-673105,mp-26823,Li0-2Cu3(P2O7)2,Cu3(P2O7)2,Li2Cu3(P2O7)2,Cu3(P2O7)2,Li,3.725625929166663,97.03533164345224,345.21630622934197,361.51734761613204,1286.1468216591754,0.022905410050239,0.012630835476191002,0.036660482826098004
mp-26825_Li,mp-540420,mp-26825,Li1-3Fe2(PO4)3,Fe2(PO4)3,Li3Fe2(PO4)3,LiFe2(PO4)3,Li,4.368391196666674,128.41275539730495,413.1184456558915,560.9571502172979,1804.662981183816,0.034227154066261,0.121913060138886,0.042702882249998006
mp-26807_Li,mp-1101553,mp-26807,Li0-3Fe3(PO4)4,Fe3(PO4)4,Li3Fe3(PO4)4,Fe3(PO4)4,Li,4.410649353333335,141.49647254021954,409.79949046862293,624.0913251084673,1807.481857631762,0.06769954466217201,0.124969294365943,0.045270569903846
mp-26811_Li,mp-585418,mp-26811,Li0-1Fe(PO3)4,Fe(PO3)4,LiFe(PO3)4,Fe(PO3)4,Li,4.893602281666641,70.77721708778762,170.0262906600116,346.35555103081265,832.0410439171482,0.012100569864138001,0.056764668431373004,0.038406458333319
mp-26819_Li,mp-26820,mp-861056,Li0-1MnPO4,MnPO4,LiMnPO4,MnPO4,Li,3.840991779166666,170.8728823723351,478.48127459661765,656.321336474652,1837.8426422107968,0.036658776006949,0.10494078000000101,0.011794466428566
mp-26840_Li,mp-26840,mp-697664,Li0-1Cr4(PO4)3,Cr4(PO4)3,LiCr4(PO4)3,Cr4(PO4)3,Li,1.755748361666671,53.62017586854651,178.85723276332007,94.1435359334793,314.02829339643364,0.045918309190742,0.033639047368421,0.041265836124999004
mp-26835_Li,mp-673116,mp-26835,Li0-3Bi5(PO4)6,Bi5(PO4)6,Li3Bi5(PO4)6,Bi5(PO4)6,Li,4.937126256666678,49.16039711369999,251.0696527087391,242.71108737820902,1239.5625746405,0.045633277431086,0.137607679000005,0.041982694078947
mp-26847_Li,mp-697814,mp-26847,Li0-1CoP2O7,CoP2O7,LiCoP2O7,CoP2O7,Li,4.681708499166669,111.75781176088262,329.24045576052544,523.2174971691929,1541.4078400035596,0.067423776203579,0.111740358750002,0.068886838333332
mp-26851_Li,mp-673128,mp-26851,Li1-2CuPO4,CuPO4,Li2CuPO4,LiCuPO4,Li,3.304686756666664,155.46160284145304,514.9396952337206,513.7519000803226,1701.7143913208447,0.010611144693793002,0.13969198892857002,0.049517606250001005
mp-26841_Li,mp-26842,mp-26841,Li0-1Ni(PO3)3,Ni(PO3)3,LiNi(PO3)3,Ni(PO3)3,Li,4.588475736666661,88.58521173357572,219.26584389941945,406.47109466699095,1006.0960046122258,0.010084422283953001,0.047593460480782,0.028720952500012
mp-26829_Li,mp-540424,mp-26829,Li0-1Cr(PO3)4,Cr(PO3)4,LiCr(PO3)4,Cr(PO3)4,Li,4.74982097166666,71.50399483378008,172.0959992173952,339.63117421943315,817.4251862227127,0.009890282828437002,0.057980510294131,0.038891147175929
mp-26837_Li,mp-26838,mp-26837,Li0-1MoP2O7,MoP2O7,LiMoP2O7,MoP2O7,Li,2.786410921666667,96.81765228608988,333.9640833741283,269.7737637400866,930.5611693580686,0.00225080715385,0.037190651749998006,0.041502093636363
mp-26853_Li,mp-26854,mp-26853,Li0-1CrP2O7,CrP2O7,LiCrP2O7,CrP2O7,Li,4.817387729166663,115.08687885832727,378.7684753004316,554.418118000196,1824.6746051074654,0.00876612376231,0.117461298000018,0.043707391363636
mp-26865_Li,mp-697797,mp-26865,Li0-1V(PO3)4,V(PO3)4,LiV(PO3)4,V(PO3)4,Li,4.090284826666656,71.70574468728024,189.94134639841704,293.29691947921555,776.9142071300804,0.018919163497331002,0.041575244117647,0.045699262222222
mp-26855_Li,mp-26856,mp-26855,Li1-2Sn(PO3)4,Sn(PO3)4,Li2Sn(PO3)4,LiSn(PO3)4,Li,3.390990056666661,59.76072562654787,193.99594404432062,202.64802637880837,657.8383172879533,0.05542641331209101,0.08095992238425201,0.043686856381578
mp-26861_Li,mp-31572,mp-26861,Li0-1Co(PO3)4,Co(PO3)4,LiCo(PO3)4,Co(PO3)4,Li,5.119096521666643,70.20467759117658,177.37535204300366,359.38452086172015,908.0015476727364,0.007771353992575,0.091571498676473,0.045053840972223
mp-26863_Li,mp-26864,mp-26863,Li1-2Mo(PO4)2,Mo(PO4)2,Li2Mo(PO4)2,LiMo(PO4)2,Li,3.24931990666668,89.40838931189212,291.3708534580732,290.51645921413547,946.7571143637773,0.005417181332652001,0.07370709430555601,0.043513364999991005
mp-26860_Li,mp-26860,mp-540433,Li0-2Fe3(P2O7)2,Fe3(P2O7)2,Li2Fe3(P2O7)2,Fe3(P2O7)2,Li,3.496383616666671,101.2707214342263,345.17787278453716,354.0812912706432,1206.8742592397084,0.016209433441884,0.11052703011898402,0.036838418695649
mp-26858_Li,mp-26858,mp-540431,Li0-2Fe5(PO4)4,Fe5(PO4)4,Li2Fe5(PO4)4,Fe5(PO4)4,Li,2.4808662566666673,79.64868320591879,272.0761080674385,197.59773055349703,674.9844357497019,0.033175345147056,0.0181153668,0.038336935000005005
mp-26881_Li,mp-504335,mp-26881,Li0-1CrPO4,CrPO4,LiCrPO4,CrPO4,Li,2.9790288049999942,174.13910058671038,556.5370817217117,518.7653967246016,1657.9399974996147,0.073896416419236,0.22320619527777702,0.043588825029751005
mp-26896_Li,mp-26896,mp-757334,Li1-3V(PO4)2,V(PO4)2,Li3V(PO4)2,LiV(PO4)2,Li,3.371888369166664,204.82033881773086,614.2022427773612,690.6313182282822,2071.0213987370644,0.006692245260888001,0.069539256180559,0.028430997678575
mp-26892_Li,mp-26892,mp-32389,Li0-1Ni2P3O11,Ni2P3O11,LiNi2P3O11,Ni2P3O11,Li,5.481223241666678,68.15510047753052,222.98338934303317,373.573320775568,1222.2217361726432,0.069211696671475,0.194673106640625,0.093799558823523
mp-26869_Li,mp-26870,mp-26869,Li1-3Cr2(PO4)3,Cr2(PO4)3,Li3Cr2(PO4)3,LiCr2(PO4)3,Li,4.301301114166672,130.82531349913754,425.7591431057006,562.7190667150445,1831.3182766071977,0.03493353739341,0.108670820277785,0.037706821249999
mp-26887_Li,mp-26888,mp-26887,Li0-1VP2O7,VP2O7,LiVP2O7,VP2O7,Li,3.123614159166659,115.61042114688607,352.18379590668366,361.12234844163385,1100.0862915231778,0.014455379602900002,0.0294152615,0.029673200909105003
mp-26901_Li,mp-26902,mp-26901,Li3-4FeP2O9,FeP2O9,Li4FeP2O9,Li3FeP2O9,Li,4.147378981666671,92.5621727006796,255.66652313564984,383.89040955619913,1060.3459643685899,0.012176103118689,0.10204341116666701,0.06042683328125
mp-26910_Li,mp-584637,mp-540456,Li0-1Cr(PO3)3,Cr(PO3)3,LiCr(PO3)3,Cr(PO3)3,Li,1.699709056666658,90.59053791454345,243.64698969167915,153.97755774165375,414.1289950085149,0.0029613047911570003,0.023662469230783002,0.053816649257251006
mp-26913_Li,mp-26914,mp-26913,Li0-1Cr4(PO4)3,Cr4(PO4)3,LiCr4(PO4)3,Cr4(PO4)3,Li,2.163123406666651,53.62017586854651,171.192266325996,115.98705749083531,370.3099983300732,0.009439817808517001,0.041168973947367,0.028050514125000002
mp-26907_Li,mp-26908,mp-26907,Li0-1Cr(PO3)4,Cr(PO3)4,LiCr(PO3)4,Cr(PO3)4,Li,5.198727106666647,71.50399483378008,205.2273511437526,371.7297561773244,1066.920993420421,0.018926944344200003,0.087008210294131,0.041366967453708006
mp-26903_Li,mp-26904,mp-26903,Li1-3V2(PO4)3,V2(PO4)3,Li3V2(PO4)3,LiV2(PO4)3,Li,3.230085796666666,131.50225941203442,412.24945613465485,424.7635803563879,1331.6011129441067,0.007428258579270001,0.08342906500003,0.042418174999999
mp-26911_Li,mp-504343,mp-26911,Li3-4CrP2O9,CrP2O9,Li4CrP2O9,Li3CrP2O9,Li,4.058752646666671,93.8091442556075,256.26886574402573,380.74811252898246,1040.1319370968301,0.016392488795217,0.070878562095239,0.042060777991073
mp-26921_Li,mp-26922,mp-26921,Li0-2Ni5(PO4)4,Ni5(PO4)4,Li2Ni5(PO4)4,Ni5(PO4)4,Li,3.679219314166667,77.99807248708781,301.05857424901313,286.97201476226525,1107.6605210724488,0.016112613743032002,0.048013008500007004,0.054933877962962
mp-26919_Li,mp-689943,mp-757804,Li0-1CoPO4,CoPO4,LiCoPO4,CoPO4,Li,3.926068166666669,166.6286694220835,504.0510265637623,654.1955146720659,1978.938689767643,0.0033724515387730004,0.056287749583334004,0.005478792499986
mp-26915_Li,mp-26916,mp-26915,Li0-1V(PO3)4,V(PO3)4,LiV(PO3)4,V(PO3)4,Li,4.283286876666645,71.70574468728024,198.3526871834746,307.1362752006365,849.601461964541,0.03226536595336,0.040803402352941005,0.034247964444444
mp-26923_Li,mp-26924,mp-26923,Li0-1CrPO5,CrPO5,LiCrPO5,CrPO5,Li,3.732703379166659,157.7412653533589,533.4128047199624,588.8013542185075,1991.0717786689695,0.061762029696972004,0.047736897857141004,0.056907491499992004
mp-26927_Li,mp-697794,mp-26927,Li0-1Mn2P3O10,Mn2P3O10,LiMn2P3O10,Mn2P3O10,Li,3.9545873966666623,72.48886731348593,189.7073276892744,286.66356107655344,750.2142071353171,0.0419208124055,0.080762289666667,0.043971359687557006
mp-26925_Li,mp-504346,mp-26925,Li0-1Co(PO3)4,Co(PO3)4,LiCo(PO3)4,Co(PO3)4,Li,5.036313146666666,70.20467759117658,199.49512453162157,353.5727407099373,1004.7199183745095,0.000535426307904,0.110342430147062,0.067381019305555
mp-26947_Li,mp-26948,mp-26947,Li1-2V(PO4)2,V(PO4)2,Li2V(PO4)2,LiV(PO4)2,Li,4.255355741666671,105.20029195614208,313.35353385286413,447.6646664005793,1333.430759452327,0.032871838970876005,0.12147982284722601,0.048245450064093004
mp-26967_Li,mp-504357,mp-26967,Li0-1Cr4(PO4)3,Cr4(PO4)3,LiCr4(PO4)3,Cr4(PO4)3,Li,3.262921299166672,53.62017586854651,186.45116023663522,174.95841390654326,608.3754619904553,0.011391693363519001,0.069526216578948,0.0
mp-26952_Li,mp-26952,mp-504353,Li0-1Sb(PO3)4,Sb(PO3)4,LiSb(PO3)4,Sb(PO3)4,Li,4.514650771666675,60.28374590575401,190.36329620046746,272.1600599723701,859.4238020884522,0.07346681265089,0.039134074117636,0.0
mp-26941_Li,mp-689981,mp-26941,Li0-1MnPO4,MnPO4,LiMnPO4,MnPO4,Li,3.542573576666678,170.8728823723351,563.3127435724381,605.3297580611078,1995.5768407793314,0.026339893909823,0.09456987833333401,0.045536293928564
mp-26975_Li,mp-26976,mp-26975,Li6-9Cr3P8O29,Cr3P8O29,Li9Cr3P8O29,Li6Cr3P8O29,Li,4.448537583333319,86.4350147617597,232.1136755174492,384.5094116836583,1032.5664091450078,0.016789182420047,0.043501051721020007,0.0
mp-26949_Li,mp-26950,mp-26949,Li0-1Sn2(PO3)5,Sn2(PO3)5,LiSn2(PO3)5,Sn2(PO3)5,Li,3.688791556666681,41.92836141452261,131.10665813354748,154.66498557076008,483.62513354581506,0.047149353964106,0.036432394715917006,0.0
mp-26983_Li,mp-26983,mp-780694,Li1-2Mn(PO3)4,Mn(PO3)4,Li2Mn(PO3)4,LiMn(PO3)4,Li,3.200416716666675,69.66709452297067,172.98325746288293,222.96373391291272,553.6185088876659,0.016536933408925,0.0,0.018875927850903
mp-26991_Li,mp-26992,mp-26991,Li0-1Co(PO3)3,Co(PO3)3,LiCo(PO3)3,Co(PO3)3,Li,4.879747084166661,88.51505655947788,277.74698366129337,431.9310891509593,1355.3350336572817,0.102276754197113,0.037384081346147,0.00046431250000000004
mp-26977_Li,mp-26978,mp-26977,Li0-1Mn2P3O10,Mn2P3O10,LiMn2P3O10,Mn2P3O10,Li,3.909429446666673,72.48886731348593,235.93750722908004,283.3901124308552,922.3810383344966,0.017699153640052,0.030848976000001003,0.0
mp-26981_Li,mp-26981,mp-770967,Li1-2MnP2O7,MnP2O7,Li2MnP2O7,LiMnP2O7,Li,4.8691016541666645,110.40166914706101,299.03052500868296,537.5569498667156,1456.0100239661044,0.103260695679112,0.144484076136377,0.006566664374998
mp-26985_Li,mp-26986,mp-26985,Li0-2Fe3(P2O7)2,Fe3(P2O7)2,Li2Fe3(P2O7)2,Fe3(P2O7)2,Li,3.14885106666666,101.2707214342263,333.3662369228543,318.88641921026573,1049.7206307251804,0.041896890821464,0.041600385357079,0.004125616956518001
mp-27007_Li,mp-27008,mp-27007,Li0-1Fe2P3O10,Fe2P3O10,LiFe2P3O10,Fe2P3O10,Li,3.408438551666672,72.13497255995688,240.55947755554268,245.86762139677455,819.9321972691052,0.029773622974997003,0.040714580333289,0.0
mp-26995_Li,mp-26996,mp-778815,Li0-2CoP2O7,CoP2O7,Li2CoP2O7,CoP2O7,Li,4.324753699166665,217.22841629928806,625.4299443158502,939.4593969544624,2704.830465249575,0.08468568731532301,0.087618349750002,0.014619120763876002
mp-27010_Li,mp-27010,mp-584122,Li0-2Co3(P2O7)2,Co3(P2O7)2,Li2Co3(P2O7)2,Co3(P2O7)2,Li,4.144830999166666,99.52863723904002,339.95981730237236,412.5293809331869,1409.0759892259093,0.023087182085911002,0.040953390555548,0.004146628423903001
mp-27013_Li,mp-1177582,mp-27013,Li3-9V3P8O29,V3P8O29,Li9V3P8O29,Li3V3P8O29,Li,3.664437279166661,173.45998329571643,457.1765310072272,635.6332292324497,1675.2947233829766,0.038529336063413,0.039353557267448006,0.00016376824829500002
mp-26997_Li,mp-26998,mp-26997,Li0-1Co(PO3)4,Co(PO3)4,LiCo(PO3)4,Co(PO3)4,Li,5.601113006666674,70.20467759117658,179.33837406956567,393.2243327847795,1004.4944995954977,0.0056180021265310005,0.07222134264706201,0.0
mp-27033_Li,mp-673144,mp-27033,Li1-2SnP2O7,SnP2O7,Li2SnP2O7,LiSnP2O7,Li,4.051614854166667,87.43358121220605,290.5642614596309,354.2471963923617,1177.2544778198078,0.067077158737228,0.175875176477263,0.017004381458336
mp-27035_Li,mp-27036,mp-27035,Li0-1CrP2O7,CrP2O7,LiCrP2O7,CrP2O7,Li,4.568441936666668,115.08687885832727,381.66728596276477,525.7677237364588,1743.624835046044,0.005562180639452001,0.066323445250017,0.019849869999998
mp-27041_Li,mp-27042,mp-27041,Li0-1CrPO4,CrPO4,LiCrPO4,CrPO4,Li,2.480607656666665,174.13910058671036,582.4072670367641,431.9707862404403,1444.7239259097043,0.069966750373084,0.11939688583333301,0.025812438124989002
mp-27031_Li,mp-27032,mp-27031,Li0-1MnP2O7,MnP2O7,LiMnP2O7,MnP2O7,Li,4.401643726666672,113.65114030113017,366.6681558750384,500.25182873498335,1613.9425880758001,0.108728839162103,0.052996513249999,0.003070131136376
mp-27047_Li,mp-27048,mp-27047,Li1-2CuPO4,CuPO4,Li2CuPO4,LiCuPO4,Li,2.802493426666667,155.46160284145304,530.1819314648237,435.6801200622362,1485.8313778676059,0.012508777061371,0.074853432142855,0.055558035312500004
mp-27080_Li,mp-1101501,mp-540518,Li0-4Ni3P4O15,Ni3P4O15,Li4Ni3P4O15,Ni3P4O15,Li,4.971271589791664,188.83250444928834,612.3814601234664,938.7376645979551,3044.3145548269254,0.052109625629715,0.245171075681811,0.035170394198714004
mp-27055_Li,mp-1100906,mp-780725,Li0-2VPO5,VPO5,Li2VPO5,VPO5,Li,2.61974608041667,304.91872533773477,976.0249030892222,798.809635549178,2556.9374142570505,0.011601963013248002,0.009310893571425,0.076318011898151
mp-27063_Li,mp-27064,mp-27063,Li1-2CuPO4,CuPO4,Li2CuPO4,LiCuPO4,Li,2.542980291666667,155.46160284145304,526.052291129947,395.3357921367259,1337.7406087295515,0.010003585890098001,0.047987742142855006,0.0644896984375
mp-27077_Li,mp-504406,mp-27077,Li0-7Cr4P9O32,Cr4P9O32,Li7Cr4P9O32,Cr4P9O32,Li,4.308561155238101,179.134432805142,520.3322033612103,771.8116587498446,2241.8831192215625,0.030358460300070004,0.10872922038889501,0.050318690480762006
mp-31557_Li,mp-705347,mp-31557,Li0-1Co6P7O24,Co6P7O24,LiCo6P7O24,Co6P7O24,Li,3.808891461666642,27.879233660782106,102.10095742874492,106.18897504836221,388.8914649783359,0.015208527101809999,0.011383234504491,0.013437059177648002
mp-31874_Li,mp-31874,mp-540356,Li0-1Fe(PO3)4,Fe(PO3)4,LiFe(PO3)4,Fe(PO3)4,Li,4.83782000166668,70.77721708778762,166.6986668913244,342.40743648960364,806.4581449380203,0.000811399822931,0.049620188431374,0.034757909444429004
mp-31960_Li,mp-31960,mp-1101535,Li1-2MnP2O7,MnP2O7,Li2MnP2O7,LiMnP2O7,Li,3.465722526666662,110.40166914706101,305.83610823952915,382.62155174456916,1059.9430897937998,0.057256430655618,0.017101070681831,0.006747169999998
